index,Age,Gender,Ethnicity,Hair Style,Hair Color,Hair Length,Eye Color,Body Type,Dress
danbooru_1430289_8b46e19db0474085ab3e9ba701f9a10e.txt_0,2,0,3,2,0,0,3,7,23
danbooru_2761186_b978ce85d237d63fe0eeeece79cdb750.txt_0,3,0,3,4,4,0,2,7,0
danbooru_5298782_7b505c9e7e6410ffb83a144ee636f934.txt_1,1,0,5,9,7,2,4,9,1
danbooru_1611822_852956d23aa9b3e2f9bf495bfa2ee584.txt_0,2,0,0,12,3,2,3,7,18
danbooru_5617158_104bed756d017d8dc47e862f48114f0c.txt_1,5,0,3,10,3,2,3,7,22
danbooru_5879028_d828f34dc9051084c2eaff9b703520b2.txt_1,0,0,5,4,0,0,11,8,18
danbooru_5272645_8acd188104a0724c576b9fb0215c745e.txt_1,5,1,3,11,0,0,12,0,7
danbooru_2766362_40511b79c764f2b17d1d501d2d5e3152.txt_0,3,0,3,4,3,0,2,4,11
danbooru_2772802_9108fd933628f1e964949d4bd267890f.txt_0,3,0,2,4,9,0,3,8,14
danbooru_2731236_a2c27e57738ce00cebcfcd740cd603fe.txt_0,3,0,3,4,4,0,2,4,11
danbooru_5814246_42bc2e6cc0337de05a8e29958814c309.txt_1,7,1,3,12,1,2,2,7,25
danbooru_1762377_164697c673d50c36d56d2d46f33ad547.txt_0,2,0,3,4,0,0,10,7,21
danbooru_5388766_6ce68ae42a32116a1f1ea28468dc3a16.txt_1,7,1,3,12,0,2,4,0,13
danbooru_5507585_ae4483a3765f2ce457d2b8e0901e7317.txt_1,1,0,5,10,7,2,4,0,33
danbooru_4365936_c51ae4bcad3dfa171864b8bcc49d562b.txt_0,7,1,5,10,1,2,2,0,4
danbooru_4218805_637c85b4a7ccb93ee19ad113beb3c28c.txt_0,7,1,5,10,0,2,2,7,36
danbooru_2789255_3d1c6181e074cad2db5fe54209ca9bbc.txt_0,0,0,1,13,1,1,3,1,0
danbooru_1856408_578d228dfb5296d02569b916d208fa4d.txt_0,2,0,3,12,3,2,3,7,24
danbooru_5383202_fe87b46f1092c618d2af0dffce078c1a.txt_1,1,0,5,5,7,1,12,9,24
danbooru_2728389_087361dd6bc311a0e90357293e925fe0.txt_0,3,0,5,4,4,0,0,8,11
danbooru_1173494_0159012852eda624f6ab9972e829056e.txt_0,2,0,5,4,6,0,2,4,0
danbooru_2758041_7bd376c2e56a7f9c118aafacd5b110d6.txt_0,3,0,1,4,1,0,11,7,0
danbooru_2725901_6e2937881ab07bbb96d8c7fb60b73c37.txt_0,3,0,0,13,1,0,2,7,20
danbooru_2039417_b7a8791e422d58a7d222de55680379d1.txt_0,3,0,3,12,3,2,3,4,23
danbooru_4314461_40c96bea1793e594ebe346c1b6dbd846.txt_0,7,1,5,11,7,2,3,0,25
danbooru_4586348_5dafd7c090df6ea39fef3f00eca25c81.txt_1,7,0,3,10,3,2,3,7,36
danbooru_2719308_4936bcb1315f5c020803e15365ca9d35.txt_0,3,0,0,13,3,0,2,1,24
danbooru_5853054_1e5340af16bcf988142e4c9c530183db.txt_1,7,1,3,12,1,2,2,7,12
danbooru_5834899_0f7c51d8c161a752a0d79b6c33991b04.txt_1,0,1,5,12,3,1,14,0,28
danbooru_5763652_63601611bc4a719c59baa314d6a50465.txt_1,7,1,5,10,1,2,2,0,25
danbooru_4635881_af54c19aa15fb6d8a5f1aca9c090f87e.txt_1,7,0,3,12,1,0,2,7,28
danbooru_4160377_d066bd05333f4a32e62c946c464223d1.txt_0,5,0,3,12,3,2,3,7,22
danbooru_3090602_a0e4dcb60c95c032d0a2a7bb0da61477.txt_0,4,0,4,4,0,0,11,6,24
danbooru_1570703_b2518ba4ed47a92e5dd796a0f5d26c2d.txt_0,2,0,3,12,0,1,4,0,22
danbooru_2714246_ac033f114ca8443d0216224b62b28406.txt_0,0,0,3,4,10,0,2,7,20
danbooru_4766171_2edd2c4fce780bcc3e60f318eb0a5a1a.txt_1,7,1,5,10,10,2,2,0,25
danbooru_5811992_bde5b9f0fc6284e900b4c3e35128b87a.txt_1,7,1,5,10,0,2,5,0,4
danbooru_1545195_f2a9391e31e6f312f7ac9d60ed1af515.txt_0,2,0,3,4,0,0,3,7,23
danbooru_2793994_c87a328ab7f2f3944f680df1d04a83da.txt_0,3,0,3,12,3,2,3,7,23
danbooru_2739761_4fe3016f5203e5f170edde6ad5c79218.txt_0,3,0,0,4,7,0,4,7,5
danbooru_2727983_653931fcdfab6ed6c9f58e2f6f60c05a.txt_0,5,0,3,4,0,0,4,8,23
danbooru_4612329_508fdd95fd0b77c3180782fc2e76dfc1.txt_1,5,0,5,12,3,0,12,7,24
danbooru_3296709_ec611ae0b067e5cea95e71cc5813aa3b.txt_0,7,0,3,12,0,0,4,7,23
danbooru_2797574_d2813010b4acc148e0afe0cfde8c9fc3.txt_0,3,0,5,4,4,0,12,9,20
danbooru_1776553_3d70109a0b03a3a1136c4530cb0d3bda.txt_0,2,0,3,12,3,1,3,7,11
danbooru_2674742_b5ab3670a4babfbf2528b250d364f90f.txt_0,3,0,0,10,7,2,9,7,16
danbooru_5850972_df3a3b08a07d0a7bcd5d29370635e029.txt_1,7,1,5,10,0,2,12,9,4
danbooru_5850597_b146a642820ab5abd9aad6fe74a679fc.txt_1,7,1,3,10,0,2,3,0,28
danbooru_469665_c8841a7118e8d26c0af9fb20cc7d15aa.txt_1,5,0,3,12,0,0,3,7,23
danbooru_5202342_c5e9be980925072359bc91f01719938d.txt_1,7,1,5,10,0,2,2,0,11
danbooru_5557218_4ca3853ba217c5b07dd2121a2f3b70ea.txt_1,1,0,5,12,7,1,4,8,23
danbooru_5811964_ec76e8b395b359ebe0f5852d45fdf86f.txt_1,7,1,5,10,0,2,4,0,4
danbooru_5227373_79a714f8d8ead88e41a3db97100b32fa.txt_1,7,0,0,12,2,2,14,7,36
danbooru_4557044_b4f1b147f3973a542c4f5c9d644b1116.txt_1,5,0,3,10,0,2,10,7,23
danbooru_5746996_656fc7fd42d8ac32e4b7794f270c34f4.txt_1,7,0,3,4,4,0,4,7,23
danbooru_5811173_50d6fd60510f1449544eb1497685f52a.txt_1,7,1,5,10,1,2,12,9,3
danbooru_4757749_ec8b98337843b0a96a9a88b457ff20ba.txt_1,7,0,3,4,1,0,2,1,26
danbooru_4855895_844b3583da02dfbd04c12910ad278a80.txt_1,7,1,5,10,0,2,11,7,4
danbooru_5241402_bbdd40e82dd1f45464dfc492b78c4733.txt_1,7,1,5,12,10,2,12,9,11
danbooru_5809451_3ff21435de59b5bf290a79b560c929f7.txt_1,7,1,3,12,0,2,2,0,23
danbooru_4412328_837915aaa6add4f4124a9d6e87f6e54d.txt_0,7,0,3,12,0,0,1,1,5
danbooru_5367402_ed35af4ad080effa657976a0852cde15.txt_1,1,0,5,7,7,0,4,9,5
danbooru_4413825_a03a06423b7b18b8df00619af9e7e78f.txt_0,5,1,3,11,0,2,14,7,7
danbooru_5912229_02c41d0f88b7232379b37962894a3339.txt_1,5,1,3,12,0,2,2,7,25
danbooru_5848606_525c993cc052c498620b46ef7163ff0e.txt_1,7,1,3,10,1,2,2,7,25
danbooru_4376041_0fd5ad7e85e373f05fae7a687beeb829.txt_0,7,1,5,12,0,2,1,7,23
danbooru_2761697_99e9fe9ad611ef88fe3bb0df2d103a29.txt_0,3,0,0,4,3,0,2,7,25
danbooru_1259225_8457d413f85c7a12339155f1917ac25b.txt_0,2,0,5,4,0,0,11,8,8
danbooru_4224461_1d13100d81aacacb884471a824eb89f9.txt_0,4,0,0,12,0,0,2,1,19
danbooru_2746249_15ce0cd724ab4cba08d2de3b61b0b1a4.txt_0,3,0,2,4,1,0,3,1,0
danbooru_5478710_2db039493e74c843bb0e9bede5050e4a.txt_1,7,1,5,11,7,2,3,0,10
danbooru_5539254_a5a8434a0f6a7187827296c19e1569f3.txt_1,7,0,3,12,3,2,3,7,23
danbooru_2714679_72e5e90e87cca9769541bd78ed393f54.txt_0,0,0,3,4,7,0,2,1,20
danbooru_5812022_9d538a93d2105cdd14de2a5c871f777e.txt_1,7,1,5,10,1,2,12,9,4
danbooru_5922275_e0dde7e0b2849677d9393cedaf77ae23.txt_1,7,1,5,10,3,2,6,5,21
danbooru_1210980_6dfe9266c5a1019d7ed67321175109f3.txt_0,7,0,3,4,0,0,11,8,5
danbooru_1378442_0899341c9d86b9a51ab86d2c4052c4bc.txt_0,2,0,3,4,3,0,2,4,24
danbooru_4141133_909391eceb411c0e3b3536d786dfa143.txt_0,5,0,3,12,0,0,1,7,23
danbooru_2777645_fb6e09f115175f609c8d418afe53c334.txt_0,3,0,5,4,4,0,2,7,20
danbooru_2776861_af37de1f5c91fcd4cccb45de01c96208.txt_0,3,0,3,10,8,2,10,1,32
danbooru_2747062_1cf3c41fbdd0c42ae8e05a7926d82f6b.txt_0,3,0,3,4,3,0,3,7,24
danbooru_4769314_399569d300731095a356f8ed52d44818.txt_1,7,1,5,10,0,2,2,7,11
danbooru_5757326_901dd974ee8e18be2ba4ac3345ee5fe5.txt_1,7,1,5,10,1,2,2,0,11
danbooru_5135742_a567f58d5d04015f71c2ea526c32ca54.txt_1,5,0,3,4,0,0,3,7,23
danbooru_4339539_223fab9d94995515ff2eab07631cc957.txt_0,7,1,3,12,1,2,4,0,13
danbooru_1866839_1e87821c5cb6099fcd83ffe724a54bfe.txt_0,2,0,3,12,3,2,3,7,23
danbooru_5960998_79865cd869d5d217c9e15bf91b57a1fc.txt_1,5,1,3,11,0,2,4,0,13
danbooru_1544456_ba696d88d1b8a754f32b6b00ac955cd1.txt_0,2,0,3,4,0,0,3,4,23
danbooru_1604893_35edcea8aa463f5ad95f61f0fc3270b3.txt_0,1,0,3,10,3,2,11,7,30
danbooru_2999493_7bde5c23a76f5b9c194f8097a0fade18.txt_0,4,0,3,13,1,0,2,8,34
danbooru_4688994_7ce65cd9e9cf5a5d54f229b3f39f20a0.txt_1,7,1,5,10,3,2,2,7,11
danbooru_2762914_929b41b9faf6630666fc6bd8e6ca6e3a.txt_0,3,0,5,10,0,2,10,1,0
danbooru_2747485_66fbec82a6a45ef35ad085db0da0c261.txt_0,3,0,1,4,1,0,3,1,0
danbooru_5920631_bebf79c746816a08c7b13375335bcc12.txt_1,7,1,5,10,1,2,12,0,4
danbooru_1778387_968b05175387971a19a623d886cc6f73.txt_0,2,0,0,2,0,0,10,8,30
danbooru_5357474_8e3f28fb6f2b7b984e03ce900c4c627d.txt_1,7,0,5,4,7,1,1,8,23
danbooru_5808698_87a5a62d8d59373ac4c3fdcfdd73190d.txt_1,7,1,3,10,1,2,2,7,6
danbooru_5849099_7cd42bec2abd0f00af55f94dde0aa6c0.txt_1,5,1,3,12,0,2,3,0,7
danbooru_5808433_458f718bcc1af0070cdf3fc52d78dfb5.txt_1,7,1,3,10,1,2,2,7,9
danbooru_578341_688340f535965724744297ddd3f0cb8d.txt_1,5,0,3,12,0,0,4,7,23
danbooru_2663503_3ed70864e06b3378e28476206597e56e.txt_0,3,0,5,12,0,2,10,9,24
danbooru_1400332_0091e787cc946365a5e226f613e067b1.txt_0,2,0,3,4,0,0,2,7,19
danbooru_4889675_d7984c5ed7e22c928ff359198bab3c56.txt_1,7,1,5,10,0,2,2,7,11
danbooru_4169651_51bd3cf3ee9d77801ca2399f4dd9f9cb.txt_0,5,0,3,4,0,0,1,7,23
danbooru_1168604_da82fc35eeadf3ac95080d1c108eaece.txt_0,2,0,3,4,1,0,0,7,24
danbooru_5241393_deed7484d45e8dd32a74aba64418e257.txt_1,7,1,5,10,10,2,12,9,4
danbooru_5866545_c7d37666de3f0ff6a3d2f9bcd3b8add5.txt_1,0,0,5,12,0,0,11,7,1
danbooru_2722176_f3d918326349a5b9d08d69cc0b67269a.txt_0,3,0,5,4,4,0,0,1,20
danbooru_1280216_bbd048be4cba9a60a06c2424daea6cc8.txt_0,2,0,3,4,3,0,3,4,5
danbooru_1398835_98a1735a9574878b00d2a323fb1cf867.txt_0,2,0,3,12,0,0,11,8,23
danbooru_4318995_fbfc7752e4e0ec3ca790e6f67961e54c.txt_0,7,0,3,12,0,0,2,7,28
danbooru_2759249_f0f74facb45af8f6e90c471dc6bffec6.txt_0,3,0,3,10,3,2,3,7,22
danbooru_5850885_62395a117b341d254b4170afef1a41f4.txt_1,7,1,5,10,0,2,4,0,17
danbooru_5808882_f8233745fca48ce9985a55dbffce9222.txt_1,7,1,3,10,1,2,2,7,25
danbooru_5846812_4882acd0125ab6a14162d32520631971.txt_1,7,1,5,10,0,2,2,0,12
danbooru_5920626_516b7a61c49cd7a9131c1af77e0e518a.txt_1,7,1,5,10,1,2,2,7,4
danbooru_3775165_c51c9166ea285648ea29478383d016b6.txt_0,6,1,3,12,0,2,3,0,3
danbooru_5455718_5b06085018eb3f47becfb0760603496a.txt_1,7,1,5,12,0,2,12,9,4
danbooru_4199277_130a91454c1d043a8bd2bf9702b17f22.txt_0,4,0,3,12,3,1,3,1,12
danbooru_4554706_a7cba802eca2b7d5c7c20cf0820c1d5c.txt_1,7,1,5,10,1,2,2,7,11
danbooru_5757301_3ae6006bb4d185535ff7189ac49211b3.txt_1,7,1,5,12,1,2,2,0,25
danbooru_4608219_33080350277cc0bf34db204aca26341b.txt_1,5,0,3,12,3,2,3,7,22
danbooru_1891621_aacf7810f03abc542885bf9f3222c486.txt_0,5,0,3,4,0,0,3,4,18
danbooru_5352750_a9d1d5a7b3ec60cfbe51c8c19f98a894.txt_1,7,1,5,10,1,2,2,7,15
danbooru_1844980_eea46d8322d0f79d614afd82d1f01f00.txt_0,2,0,3,10,3,2,3,7,23
danbooru_5754433_47a79c1121d362cc5eb681463b2788d1.txt_1,7,0,5,12,1,0,2,7,24
danbooru_5483752_cccd62681d1835817306d24a688107f9.txt_1,7,0,5,12,0,0,12,9,31
danbooru_469202_b608072d334076fdf7b938cc4fd64b81.txt_1,5,0,3,12,0,0,1,7,0
danbooru_5088346_b9f27be5beebf8f19fc77a1a0d3d73d7.txt_1,5,0,3,10,3,2,3,7,23
danbooru_5341020_506606249780cf5c822cc64c4ce2d1c4.txt_1,7,0,5,8,7,1,6,5,23
danbooru_1527815_52dcd2a8a059114697d7f19de4de66df.txt_0,2,0,0,10,3,2,3,1,26
danbooru_5823190_cc7defdb1be688e6902b76e4a5dec066.txt_1,7,0,5,12,0,0,3,7,27
danbooru_4253636_99d7db53ed21fb37867938de10ad173f.txt_0,5,0,5,4,0,0,2,7,23
danbooru_1150460_add126045f36c1a094ae9f1b6f92ba86.txt_0,2,0,3,4,0,0,11,8,8
danbooru_5216843_8be78e1f5e7617f769da73eb908ef05c.txt_1,7,0,0,4,1,0,2,1,0
danbooru_4343045_5e46cf92480083106df951d83a32ae5b.txt_0,7,1,5,10,0,2,2,0,11
danbooru_5661329_a3cc559de9e544430ede58e7b84f7f64.txt_1,5,0,5,5,7,0,4,8,23
danbooru_2742627_514038953abe4aba42a9edcfc53ba951.txt_0,3,0,3,4,4,0,2,1,0
danbooru_2782118_cfc8306b30200c6b19bb47dc8a83266f.txt_0,3,0,5,4,3,0,2,7,20
danbooru_4734502_750df7b9908750654e9cd7c318aab54b.txt_1,7,1,5,10,0,2,2,7,11
danbooru_1399431_f0841c194f5eb1ea5d4ed5e77e2ff902.txt_0,2,0,3,4,0,0,10,7,23
danbooru_5905537_b0658aacdac77468311f3848c0087313.txt_1,0,1,5,10,1,2,3,0,15
danbooru_5346720_4823227389eeacc87b14af9f4c61208d.txt_1,1,0,5,9,7,0,4,9,23
danbooru_4294199_795592a682c7cc2877df5eb3c9b1fd06.txt_0,5,0,3,10,3,2,3,7,23
danbooru_5219739_61173fdc76a889d199550d21a7cb76c4.txt_1,7,1,5,10,0,2,13,0,35
danbooru_4413826_707e334b8cb582012886e926d9ea9e18.txt_0,7,1,3,11,0,2,1,0,7
danbooru_4435119_e64e8cc11eb04dac9f32fcecc026c1a9.txt_0,7,1,5,11,0,2,0,9,11
danbooru_2768080_28c190646e741cd4cedef7e5ece3119d.txt_0,3,0,3,4,10,0,0,7,24
danbooru_1842795_b188bbbace697a6c05b322517ecf9b8f.txt_0,2,0,3,4,0,0,3,7,23
danbooru_2787164_d0ead91b30a5e331c5e2580fe818f4b5.txt_0,3,0,5,10,8,2,10,9,0
danbooru_3805132_c9a8c7ae4034ac122d93acd91294208c.txt_0,4,0,5,4,0,0,3,8,16
danbooru_3091101_cef3760c383b32e0aef607b3454a1b0d.txt_0,4,0,5,4,0,0,11,8,24
danbooru_2213499_d305726b2ad97347f94276b403405343.txt_0,3,0,3,4,3,2,3,4,22
danbooru_2730710_56dd6c06bfa7e3599b45330e77f222b8.txt_0,3,0,3,4,4,0,2,4,20
danbooru_2700409_e4273a20ffa01839d560c68bcda6ec52.txt_0,3,0,3,12,0,0,3,7,22
danbooru_5496071_77ece7b90aece48b8a1c10c453b7fb6c.txt_1,8,0,5,5,0,1,4,0,23
danbooru_1422475_6d607bb77add9bcf8723dfee5850ce22.txt_0,2,0,3,4,0,0,3,7,23
danbooru_2725902_5df3ef35e43c1dc2376613ef6f7a6e85.txt_0,3,0,3,4,3,0,2,8,25
danbooru_5965951_16e678bead14a0e7abc80af4694d7584.txt_1,5,1,3,12,0,2,3,7,12
danbooru_4248528_281899fc07202eb544973fec141414dc.txt_0,4,1,5,6,10,2,11,9,11
danbooru_4199370_88bfeb903cd29cd574c8d488bab296b1.txt_0,5,0,3,4,0,0,3,7,22
danbooru_5808694_bda1589e00795bec787ce96bfd6682e5.txt_1,7,1,5,10,1,2,14,7,25
danbooru_4408731_a90fcd10073f1db47b73d7631a0c96f1.txt_0,7,1,3,10,0,2,10,7,7
danbooru_5816354_17ca4066a64f49c4c236ba9ce9ea7a6c.txt_1,5,1,3,12,1,2,3,7,7
danbooru_2777827_52aa70951f549de667c380fd8d9b82e6.txt_0,7,0,3,12,3,2,3,7,24
danbooru_4326623_3cf49db3df81bf5f384a5a17f77e8b1f.txt_0,7,1,5,12,10,0,2,0,18
danbooru_3558248_0c0ce366c81d4c85968ba4d7c4ca4337.txt_0,4,0,3,4,0,0,11,4,24
danbooru_5378447_667918f5d0f54e03f8c51843e814ea39.txt_1,1,1,5,12,0,2,4,8,23
danbooru_1324258_26d07751af365284f4ebaddd7f6cbe50.txt_0,2,0,3,4,0,0,2,7,23
danbooru_3533253_956b3a9c8d5b3d121bffdbca0a60d991.txt_0,4,0,5,13,1,0,2,7,23
danbooru_2126023_0468453c2f0d719c698442507f9cc0ea.txt_0,5,0,3,4,0,0,3,7,23
danbooru_4216963_99acb1b0c96d9e31c7e1c006c6025575.txt_0,4,0,3,10,3,2,3,8,23
danbooru_4224468_a05656d1bc9cfa49c3a832db5bb3a628.txt_0,4,0,0,12,0,0,2,1,0
danbooru_5275715_c64fe79cf6336a12ac80222ddaac348d.txt_1,7,0,3,10,3,2,3,1,12
danbooru_5019044_0250d46068ca2e23e8719020267efb61.txt_1,7,0,3,12,0,1,4,0,24
danbooru_494123_0fbddfadbf05c3163948033a807cd1cf.txt_1,5,0,3,12,0,0,2,7,24
danbooru_2762246_57fdb3575a5ec5dde6e00bffdc5f2c79.txt_0,3,0,3,4,1,0,2,1,0
danbooru_2783751_34fb32f5ffd1ff6ea2813f905d4a730a.txt_0,3,0,3,4,4,0,2,7,24
danbooru_3477572_21e45e8b91069a312cd4bf904fbe403d.txt_0,4,0,0,12,3,2,3,8,30
danbooru_5747183_8b5e49625c0df19208abd1f15f28adb0.txt_1,7,0,0,4,9,0,2,7,23
danbooru_5757860_09061108ea7ad743a63e25e94ea3e735.txt_1,1,0,3,1,0,1,4,1,13
danbooru_5807525_75600eb13598b118fa6946261fc0341f.txt_1,7,0,5,3,0,0,10,9,23
danbooru_2761575_18fe1338d7afc0063d3491b415ada4d1.txt_0,3,0,3,4,4,0,2,8,20
danbooru_1391237_5a101432a0f117c8bd5be3452474825a.txt_0,2,0,3,4,2,0,2,4,15
danbooru_5922768_fdca72c853e291689d45a0b85d852084.txt_1,7,1,5,12,1,2,1,7,25
danbooru_5813425_ed925d015f9b36b2561c8cf602492c89.txt_1,7,0,3,12,0,0,3,7,32
danbooru_2753895_2c4070365401f742c3e8da679c3a0882.txt_0,3,0,5,2,2,0,2,4,30
danbooru_5275155_33b17b303f7a89442f8395463a3d55bd.txt_1,5,0,3,12,0,0,4,7,23
danbooru_470955_3177cedbed39042b1dd5ee7677dbf03f.txt_1,5,0,3,2,0,0,1,7,0
danbooru_2727900_96a6d57c0254cae4ed71ac32beaeafaf.txt_0,3,0,2,4,1,0,9,4,14
danbooru_2722663_318f791e37b89d701f902a3311fd0e39.txt_0,0,0,2,4,1,0,3,7,14
danbooru_5905198_48865feac4b9474e6a1e69bf1ec9577b.txt_1,7,1,3,12,1,2,4,7,12
danbooru_1747079_dda0d5b75667237f0b9eb5fcf5263b4a.txt_0,2,0,3,4,0,0,3,4,34
danbooru_1431954_03c1b01c95f3e710d4b995c36b44e706.txt_0,2,0,3,4,2,0,5,7,24
danbooru_1244955_51c380a61645b24f928771f37fbc2511.txt_0,2,0,3,10,3,2,5,8,31
danbooru_5594388_8b594ec7173bc96633c1a00ad35e54dc.txt_1,7,1,5,11,0,2,4,0,11
danbooru_4415105_fa2ba871730a133b5bf9d5910e5f03f6.txt_0,7,1,5,10,0,2,2,0,11
danbooru_1725724_43e7e6feb0fe42554cde078eea5dd5b0.txt_0,2,0,3,4,1,0,2,7,23
danbooru_1625593_610d2cdd7b102f8ada7f64aed5909eaa.txt_0,2,0,3,12,3,1,3,4,18
danbooru_5815954_3ccc6dc9f32e67d6613253d542ed123f.txt_1,7,1,3,10,1,2,2,7,9
danbooru_1400761_b99f40fd242d6d1df915f61b1c2595f8.txt_0,2,0,5,13,0,0,10,9,34
danbooru_3388173_7e203e3bd9b810928f14a5b6410721ec.txt_0,4,0,0,13,3,0,3,8,16
danbooru_5946693_62b5c158662c0b98d5280678ea0a3189.txt_1,7,1,3,12,0,2,2,7,23
danbooru_1625595_af472eeed163fafcba2ada8c5f7a6b07.txt_0,2,0,3,10,3,2,3,7,0
danbooru_4631699_965713e9f138e8b8e204db42c24055c0.txt_1,7,0,0,12,3,2,3,7,7
danbooru_5763769_a89896d8ad06ba89846ead7bcb8a866d.txt_1,0,1,5,10,1,2,2,0,9
danbooru_5542800_c8b17aee983e4ff094ef6ee450ddc38a.txt_1,7,0,5,4,0,0,11,9,11
danbooru_2239906_0cd8349de77b148c01d17f1efeed8674.txt_0,3,0,4,4,0,0,1,6,0
danbooru_1219869_2cbbd92659f301015fbf116a4d7022d2.txt_0,2,0,3,4,3,0,2,4,19
danbooru_5544567_32ff04302e0f1a88017c884e08f4734a.txt_1,1,0,5,9,7,0,4,7,23
danbooru_4464547_0a8e470fbb4151663d44d22fd34af27a.txt_0,7,1,5,10,0,2,2,7,11
danbooru_5450888_2f8c8cb0b212be2b8b8b8fa14ae6611d.txt_1,1,0,5,9,7,1,4,9,23
danbooru_2758469_1587b7f201e7932598588ee00588151e.txt_0,3,0,1,13,1,0,3,7,0
danbooru_2757103_6f1a8c21d909f7c376ed9d9d190f82bb.txt_0,3,0,3,4,4,0,2,7,0
danbooru_1411834_e775ac8198326223ba929bee20f3654c.txt_0,2,0,3,4,4,0,5,8,17
danbooru_1451690_4555135666b7a9bdd30993c66701f511.txt_0,2,0,0,4,3,0,3,1,19
danbooru_5227372_70888b875ba44b15f74551bb8eb41b0b.txt_1,0,1,5,12,1,0,2,0,36
danbooru_5380244_001b9da62b52d71c0568b08d1a320dda.txt_1,5,0,5,13,7,0,4,7,23
danbooru_469632_5032810ffe0d71b6cc4b9969233ef9b3.txt_1,5,0,3,12,3,2,3,7,20
danbooru_5437264_999d25edfb53b6425485f0c5927faa5f.txt_1,1,0,5,5,7,1,4,9,23
danbooru_1167804_d0f1e27a20b2584cd9833b51cd677b58.txt_0,2,0,3,4,0,0,2,7,23
danbooru_5850593_e88e451ba00701ebf1847475371c7161.txt_1,7,1,5,10,0,2,12,9,33
danbooru_4339538_988758f276a7d63c4f12d18598a5eec7.txt_0,7,1,3,10,1,2,2,7,28
danbooru_2712875_9464f79b8c3297883bf9f9eff577cd7c.txt_0,3,0,2,4,1,0,3,7,14
danbooru_5791949_33564bc4b6d6410a344095fae117e96e.txt_1,0,1,3,10,1,2,2,7,4
danbooru_5853165_e78fe454b41c0d6bdaa8a979797ccfb6.txt_1,7,1,5,10,1,2,2,0,4
danbooru_5757390_751506b08d94786dc6a0b4876ea3227a.txt_1,7,1,5,12,1,2,2,0,25
danbooru_5802711_a532546c15cf42dafab4e22f0d7f5eb6.txt_1,7,0,5,10,7,2,4,9,24
danbooru_2803891_36fa79cb25848dfaaefb28b35a6d91e0.txt_0,3,0,2,13,1,0,3,1,0
danbooru_5271318_8858a371e717c5847c93412ac1109d3b.txt_1,1,0,5,4,3,0,4,7,2
danbooru_3994002_1113a68790841b2091b54ca08de9050d.txt_0,5,0,3,10,3,2,3,7,23
danbooru_5377727_4f4ead5150f8c8d4d250d1227ccbe9a4.txt_1,0,0,3,9,7,0,4,7,23
danbooru_2728336_ec4fdc805e7c07d8801b8ce8982262b2.txt_0,3,0,0,13,10,0,2,8,33
danbooru_1403010_17bcfc67058575c433f39b7fdc1751b6.txt_0,2,0,5,4,0,0,10,8,5
danbooru_2771393_c30977ea668ec696c370c8245376a746.txt_0,0,0,3,4,3,0,2,7,24
danbooru_1760318_b705d7868cd1b4e18772c7e74580b291.txt_0,2,0,3,4,1,0,2,7,0
danbooru_5524183_192718a95db6f7e926233272977a2770.txt_1,1,0,5,4,7,1,14,7,23
danbooru_4738403_eaad3e41eda259cf0914547b2a06a021.txt_1,7,0,0,12,3,2,3,7,32
danbooru_2714964_b5c6c0b5c1ceafd34422ef457c0ebdbc.txt_0,3,0,3,4,2,0,2,4,20
danbooru_2732764_c7cf493c5d3183392976c9a1fd8d4abf.txt_0,3,0,5,4,4,0,2,7,11
danbooru_5853235_c2ef225d2c6b39ab5fda7d879a7fd1df.txt_1,7,1,3,10,0,2,4,0,28
danbooru_5816315_e500f7292468bd7e65f0ee71717b222c.txt_1,7,1,5,10,1,2,2,7,4
danbooru_2724790_9b5cb275127b4e0d73cae3b807bde2cd.txt_0,0,0,5,13,3,0,2,8,20
danbooru_5912080_d4cd724de6955e15f2dea4bd74cf3bc2.txt_1,7,0,3,12,0,2,4,7,4
danbooru_4698822_97057d96a3f76a4f583b3f1e67812ba1.txt_1,5,0,3,10,3,2,3,7,22
danbooru_1647034_4cd594aa3553faa823a3a73f43b82bb8.txt_0,2,0,3,4,0,0,3,4,0
danbooru_3830801_c02eb0cb5ed8ca1ba8245ee974ba6a76.txt_0,7,0,3,12,0,0,1,7,15
danbooru_5063422_a301ff30f02de3d9cef983c3cedafd59.txt_1,5,1,0,4,9,0,2,7,7
danbooru_5324450_aef82053e242c7c88cdcb48bf202ed75.txt_1,7,1,5,11,0,2,4,0,10
danbooru_2747112_a5e03584af59679b1fa3ecc69b27f8c2.txt_0,3,0,2,4,1,0,4,7,29
danbooru_2293376_9411f115f934f81a1bb839f86c3b0ba0.txt_0,3,0,3,10,3,2,3,7,20
danbooru_1340374_d377c9b0f5dc79385ba3309483460583.txt_0,2,0,3,4,8,0,10,4,13
danbooru_1660112_27465189907a2d8b939d0a61e1b277dd.txt_0,2,0,3,12,3,2,3,4,23
danbooru_5303180_9c73c82d86406542708fdbef2b86c191.txt_1,7,1,5,10,7,2,3,0,10
danbooru_5922539_b0dfb4c0638ff9883a80ada919edc11c.txt_1,7,1,0,10,1,2,2,0,4
danbooru_1280073_3a393f4157a5da902a856b3c20ace88b.txt_0,2,0,5,10,3,2,10,8,20
danbooru_2731565_8f1b1c49e5b03fb47bdc989624cf0bb9.txt_0,3,0,1,2,1,0,3,7,0
